School District,Category,Pre-K Applicants,Pre-K Offers,Kindergarten Applicants,Kindergarten Offers,Grade 6 Applicants,Grade 6 Offers,Grade 9 Applicants,Grade 9 Offers
29,Zip Code 11372,s,s,s,s,s,s,21,s
29,Zip Code 11373,s,s,s,s,s,s,34,s
29,Zip Code 11374,s,s,s,s,s,s,12,s
29,Zip Code 11375,s,s,s,s,s,s,12,s
29,Zip Code 11377,s,s,s,s,s,s,18,s
29,Zip Code 11378,s,s,s,s,s,s,8,s
29,Zip Code 11379,s,s,s,s,s,s,8,s
29,Zip Code 11385,s,s,s,s,s,s,23,s
29,Zip Code 11411,87,s^,108,s^,103,s^,92,55
29,Zip Code 11412,214,204,216,s^,224,213,222,134
29,Zip Code 11413,203,191,214,s^,237,226,239,153
29,Zip Code 11414,s,s,s,s,s,s,6,s
29,Zip Code 11415,s,s,s,s,s,s,s,s
29,Zip Code 11416,s,s,s,s,s,s,21,s
29,Zip Code 11417,s,s,s,s,8,s,21,6
29,Zip Code 11418,s,s,s,s,10,s,44,11
29,Zip Code 11419,s,s,s,s,13,s,52,14
29,Zip Code 11420,7,s,s,s,23,9,78,22
29,Zip Code 11421,s,s,s,s,10,s,39,8
29,Zip Code 11422,193,182,154,162,173,s^,163,83
29,Zip Code 11423,142,130,175,s^,177,s^,113,69
29,Zip Code 11424,s,s,s,s,s,s,s,s
29,Zip Code 11426,36,19,24,s^,16,s^,29,8
29,Zip Code 11427,85,61,95,s^,112,106,43,17
29,Zip Code 11428,110,103,130,s^,144,s^,37,20
29,Zip Code 11429,168,162,151,s^,182,s^,123,84
29,Zip Code 11430,s,s,s,s,s,s,s,s
29,Zip Code 11431,s,s,s,s,s,s,s,s
29,Zip Code 11432,271,204,344,328,215,173,134,43
29,Zip Code 11433,112,88,135,113,159,131,185,79
29,Zip Code 11434,158,104,143,85,236,161,298,147
29,Zip Code 11435,24,6,18,s,35,11,85,23
29,Zip Code 11436,11,s^,s,s,31,11,61,20
29,Zip Code 11691,12,s^,7,s,31,6,165,31
29,Zip Code 11692,s,s,s,s,9,s,61,12
29,Zip Code 11693,s,s,s,s,s,s,18,s
29,Zip Code 11694,s,s,s,s,s,s,s,s
29,Zip Code 11783,s,s,s,s,s,s,s,s
29,Zip Code Unknown,s,s,s,s,s,s,s,s
30,All Students,"3,574","2,974","3,474","2,851","5,767","3,116","12,003","2,760"
30,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is AFRIKAANS,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,13,s^,32,8
30,Home Language is AMOY,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is ARABIC,N/A,N/A,N/A,N/A,125,110,159,69
30,Home Language is ARMENIAN,N/A,N/A,N/A,N/A,s,s,6,s
30,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is BELORUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is BENGALI,N/A,N/A,N/A,N/A,284,200,655,139
30,Home Language is BOSNIAN,N/A,N/A,N/A,N/A,s,s,11,s
30,Home Language is BULGARIAN,N/A,N/A,N/A,N/A,s,s,6,s
30,Home Language is BURMESE,N/A,N/A,N/A,N/A,s,s,13,s
30,Home Language is CANTONESE,N/A,N/A,N/A,N/A,15,s,47,10
30,Home Language is CEBUAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is CHAM,N/A,N/A,N/A,N/A,s,s,s,s
30,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,93,30,317,53
30,Home Language is CHINESE-DIALECT UNKNOWN/OTHER,N/A,N/A,N/A,N/A,s,s,17,s
30,Home Language is CHINESE/ANY-SPANISH,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is CZECH,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is DARI/FARSI/PERSIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is DUTCH,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is DZONGKHA,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is ENGLISH,N/A,N/A,N/A,N/A,"2,460","1,273","6,228","1,294"
30,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is FANTI,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is FRENCH,N/A,N/A,N/A,N/A,10,s,47,6
30,Home Language is FRENCH-HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,8,s
30,Home Language is FULANI,N/A,N/A,N/A,N/A,s,s,7,s
30,Home Language is GEORGIAN,N/A,N/A,N/A,N/A,s,s,6,s
30,Home Language is GERMAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is GREEK,N/A,N/A,N/A,N/A,22,s^,21,8
30,Home Language is GUARANI,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is GUJARATI,N/A,N/A,N/A,N/A,s,s,17,s
30,Home Language is HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,23,s
30,Home Language is HAUSA,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is HEBREW,N/A,N/A,N/A,N/A,s,s,13,s
30,Home Language is HINDI,N/A,N/A,N/A,N/A,19,13,19,10
30,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is IBO,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is INDONESIAN,N/A,N/A,N/A,N/A,10,s,15,s
30,Home Language is ITALIAN,N/A,N/A,N/A,N/A,6,s,13,s
30,Home Language is JAPANESE,N/A,N/A,N/A,N/A,23,17,26,s
30,Home Language is KOREAN,N/A,N/A,N/A,N/A,20,s,81,13
30,Home Language is MACEDONIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MALAGASY,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MALAYALAM,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MANDARIN,N/A,N/A,N/A,N/A,99,21,307,52
30,Home Language is MANDINGO,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MARATHI,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MOLDAVIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is MONGOLIAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is NEPALI,N/A,N/A,N/A,N/A,44,18,77,20
30,Home Language is PASHTO,N/A,N/A,N/A,N/A,6,s,12,s
30,Home Language is PILIPINO,N/A,N/A,N/A,N/A,16,9,57,21
30,Home Language is POLISH,N/A,N/A,N/A,N/A,26,9,124,25
30,Home Language is PORTUGUESE,N/A,N/A,N/A,N/A,19,s^,19,10
30,Home Language is PUNJABI,N/A,N/A,N/A,N/A,22,s^,45,8
30,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,9,s^,22,7
30,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,29,14,67,12
30,Home Language is RUSSIAN-YIDDISH,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,7,s^,18,s
30,Home Language is SINHALESE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is SLOVAK,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is SONINKE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is SPANISH,N/A,N/A,N/A,N/A,"2,219","1,194","3,261",910
30,Home Language is SWEDISH,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is TADZHIK,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is TAMIL,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is TELUGU,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is THAI,N/A,N/A,N/A,N/A,s,s,11,s
30,Home Language is TIBETAN,N/A,N/A,N/A,N/A,39,26,40,9
30,Home Language is TIGRE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is TURKISH,N/A,N/A,N/A,N/A,16,10,11,s
30,Home Language is TURKMAN,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is TWI,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is UKRAINIAN,N/A,N/A,N/A,N/A,6,s,7,s
30,Home Language is URDU,N/A,N/A,N/A,N/A,45,32,54,20
30,Home Language is UZBEK,N/A,N/A,N/A,N/A,s,s,8,s
30,Home Language is VIETNAMESE,N/A,N/A,N/A,N/A,s,s,8,s
30,Home Language is VIETNAMESE-CHINESE,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is VISAYAK,N/A,N/A,N/A,N/A,s,s,s,s
30,Home Language is WOLOF,N/A,N/A,N/A,N/A,s,s,s,s
30,Residential District 01,s,s,s,s,s,s,47,s
30,Residential District 02,31,6,29,s,24,s,370,37
30,Residential District 03,s,s,s,s,11,s,166,27
30,Residential District 04,s,s,s,s,8,s,55,s
30,Residential District 05,s,s,s,s,6,s,55,s
30,Residential District 06,s,s,s,s,s,s,51,10
30,Residential District 07,s,s,s,s,s,s,55,s
30,Residential District 08,s,s,s,s,6,s,113,s
30,Residential District 09,s,s,s,s,6,s,78,s
30,Residential District 10,s,s,s,s,7,s,105,7
30,Residential District 11,6,s,s,s,6,s,134,s
30,Residential District 12,s,s,s,s,s,s,50,s
30,Residential District 13,s,s,s,s,13,s,140,16
30,Residential District 14,15,s,10,s,19,7,202,29
30,Residential District 15,s,s,s,s,8,s,271,26
30,Residential District 16,s,s,s,s,7,s,59,7
30,Residential District 17,s,s,s,s,s,s,82,6
30,Residential District 18,s,s,s,s,s,s,52,s
30,Residential District 19,s,s,s,s,15,s,208,9
30,Residential District 20,s,s,s,s,s,s,66,10
30,Residential District 21,s,s,s,s,s,s,31,s
30,Residential District 22,s,s,s,s,6,s,94,7
30,Residential District 23,s,s,s,s,s,s,55,s
30,Residential District 24,610,295,547,43,"1,744",398,"3,121",792
30,Residential District 25,49,29,20,s,173,21,732,110
30,Residential District 26,23,12,s,s,34,s,327,42
30,Residential District 27,14,s,16,6,383,65,700,77
30,Residential District 28,39,16,18,s,451,83,875,139
30,Residential District 29,11,s,13,s,164,28,683,84
30,Residential District 30,"2,736","2,591","2,782","2,790","2,635","2,498","2,894","1,273"
30,Residential District 31,s,s,s,s,s,s,27,s
30,Residential District 32,s,s,s,s,s,s,83,8
30,Residential District Unknown,s,s,s,s,6,s,22,s
30,Zip Code 07107,s,s,s,s,s,s,s,s
30,Zip Code 10001,s,s,s,s,s,s,10,s
30,Zip Code 10002,s,s,s,s,s,s,45,s
30,Zip Code 10003,s,s,s,s,s,s,13,s
30,Zip Code 10004,s,s,s,s,s,s,s,s
30,Zip Code 10005,s,s,s,s,s,s,s,s
30,Zip Code 10006,s,s,s,s,s,s,s,s
30,Zip Code 10007,s,s,s,s,s,s,6,s
30,Zip Code 10009,s,s,s,s,s,s,25,s
30,Zip Code 10010,s,s,s,s,s,s,12,s
30,Zip Code 10011,s,s,s,s,s,s,18,s
30,Zip Code 10012,s,s,s,s,s,s,13,s
30,Zip Code 10013,s,s,s,s,s,s,13,s
30,Zip Code 10014,s,s,s,s,s,s,15,s
30,Zip Code 10016,s,s,s,s,s,s,23,s
30,Zip Code 10017,s,s,s,s,s,s,11,s
30,Zip Code 10018,s,s,s,s,s,s,s,s
30,Zip Code 10019,s,s,s,s,s,s,18,s
30,Zip Code 10021,s,s,s,s,s,s,25,s
30,Zip Code 10022,s,s,s,s,s,s,8,s
30,Zip Code 10023,s,s,s,s,s,s,34,9
30,Zip Code 10024,s,s,s,s,s,s,23,s
30,Zip Code 10025,s,s,s,s,s,s,53,11
30,Zip Code 10026,s,s,s,s,s,s,35,6
30,Zip Code 10027,s,s,s,s,s,s,29,s
30,Zip Code 10028,s,s,s,s,s,s,26,s
30,Zip Code 10029,s,s,s,s,6,s,44,s
30,Zip Code 10030,s,s,s,s,s,s,16,s
30,Zip Code 10031,s,s,s,s,s,s,6,s
30,Zip Code 10032,s,s,s,s,s,s,15,s
30,Zip Code 10033,s,s,s,s,s,s,10,s
30,Zip Code 10034,s,s,s,s,s,s,11,s
30,Zip Code 10035,s,s,s,s,s,s,18,s
30,Zip Code 10036,s,s,s,s,s,s,18,s
30,Zip Code 10037,s,s,s,s,s,s,10,s
30,Zip Code 10038,s,s,s,s,s,s,7,s
30,Zip Code 10039,s,s,s,s,s,s,6,s
30,Zip Code 10040,s,s,s,s,s,s,10,s
30,Zip Code 10044,9,s,13,s,8,s,16,s
30,Zip Code 10065,s,s,s,s,s,s,18,s
30,Zip Code 10069,s,s,s,s,s,s,s,s
30,Zip Code 10075,s,s,s,s,s,s,16,s
30,Zip Code 10128,s,s,s,s,s,s,45,s
30,Zip Code 10280,s,s,s,s,s,s,6,s
30,Zip Code 10282,s,s,s,s,s,s,s,s
30,Zip Code 10301,s,s,s,s,s,s,10,s
30,Zip Code 10302,s,s,s,s,s,s,s,s
30,Zip Code 10303,s,s,s,s,s,s,s,s
30,Zip Code 10304,s,s,s,s,s,s,s,s
30,Zip Code 10305,s,s,s,s,s,s,s,s
30,Zip Code 10306,s,s,s,s,s,s,s,s
30,Zip Code 10308,s,s,s,s,s,s,s,s
30,Zip Code 10309,s,s,s,s,s,s,s,s
30,Zip Code 10310,s,s,s,s,s,s,s,s
30,Zip Code 10312,s,s,s,s,s,s,s,s
30,Zip Code 10314,s,s,s,s,s,s,s,s
30,Zip Code 10451,s,s,s,s,s,s,27,s
30,Zip Code 10452,s,s,s,s,s,s,26,s
30,Zip Code 10453,s,s,s,s,s,s,22,s
30,Zip Code 10454,s,s,s,s,s,s,17,s
30,Zip Code 10455,s,s,s,s,s,s,20,s
30,Zip Code 10456,s,s,s,s,s,s,36,s
30,Zip Code 10457,s,s,s,s,s,s,16,s
30,Zip Code 10458,s,s,s,s,s,s,27,s
30,Zip Code 10459,s,s,s,s,s,s,15,s
30,Zip Code 10460,s,s,s,s,s,s,24,s
30,Zip Code 10461,s,s,s,s,s,s,31,s
30,Zip Code 10462,s,s,s,s,s,s,64,s
30,Zip Code 10463,s,s,s,s,s,s,19,s
30,Zip Code 10464,s,s,s,s,s,s,6,s
30,Zip Code 10465,s,s,s,s,s,s,19,s
30,Zip Code 10466,s,s,s,s,s,s,20,s
30,Zip Code 10467,s,s,s,s,s,s,27,s
30,Zip Code 10468,s,s,s,s,s,s,27,s
30,Zip Code 10469,s,s,s,s,s,s,14,s
30,Zip Code 10470,s,s,s,s,s,s,10,s
30,Zip Code 10471,s,s,s,s,s,s,s,s
30,Zip Code 10472,s,s,s,s,s,s,27,s
30,Zip Code 10473,s,s,s,s,s,s,27,s
30,Zip Code 10474,s,s,s,s,s,s,s,s
30,Zip Code 10475,s,s,s,s,s,s,12,s
30,Zip Code 10701,s,s,s,s,s,s,s,s
30,Zip Code 10850,s,s,s,s,s,s,s,s
30,Zip Code 11001,s,s,s,s,s,s,s,s
30,Zip Code 11004,s,s,s,s,s,s,14,s
30,Zip Code 11040,s,s,s,s,s,s,s,s
30,Zip Code 11101,305,283,236,s^,164,154,205,93
30,Zip Code 11102,184,s^,209,s^,188,s^,263,158
30,Zip Code 11103,191,s^,174,s^,167,s^,192,114
30,Zip Code 11104,167,143,160,138,163,120,176,62
30,Zip Code 11105,288,s^,275,s^,237,s^,231,138
30,Zip Code 11106,218,s^,200,s^,191,s^,282,131
30,Zip Code 11109,104,96,68,s^,21,s^,14,s
30,Zip Code 11114,s,s,s,s,s,s,s,s
30,Zip Code 11201,s,s,s,s,s,s,33,s
30,Zip Code 11203,s,s,s,s,s,s,29,s
30,Zip Code 11204,s,s,s,s,s,s,8,s
30,Zip Code 11205,s,s,s,s,s,s,41,s
30,Zip Code 11206,s,s,s,s,s,s,60,7
30,Zip Code 11207,s,s,s,s,s,s,81,s
30,Zip Code 11208,s,s,s,s,7,s,131,6
30,Zip Code 11209,s,s,s,s,s,s,20,s
30,Zip Code 11210,s,s,s,s,s,s,25,s
30,Zip Code 11211,s,s,s,s,s,s,44,6
30,Zip Code 11212,s,s,s,s,s,s,60,s
30,Zip Code 11213,s,s,s,s,s,s,15,s
30,Zip Code 11214,s,s,s,s,s,s,11,s
30,Zip Code 11215,s,s,s,s,s,s,93,9
30,Zip Code 11216,s,s,s,s,s,s,27,s
30,Zip Code 11217,s,s,s,s,s,s,46,6
30,Zip Code 11218,s,s,s,s,s,s,56,7
30,Zip Code 11219,s,s,s,s,s,s,8,s
30,Zip Code 11220,s,s,s,s,s,s,28,s
30,Zip Code 11221,s,s,s,s,s,s,58,6
30,Zip Code 11222,16,s,8,s,10,s,79,12
30,Zip Code 11223,s,s,s,s,s,s,9,s
30,Zip Code 11224,s,s,s,s,s,s,6,s
30,Zip Code 11225,s,s,s,s,s,s,16,s
30,Zip Code 11226,s,s,s,s,s,s,42,s
30,Zip Code 11228,s,s,s,s,s,s,s,s
30,Zip Code 11229,s,s,s,s,s,s,7,s
30,Zip Code 11230,s,s,s,s,s,s,12,s
30,Zip Code 11231,s,s,s,s,s,s,73,8
30,Zip Code 11232,s,s,s,s,s,s,15,s
30,Zip Code 11233,s,s,s,s,s,s,39,6
30,Zip Code 11234,s,s,s,s,s,s,20,s
30,Zip Code 11235,s,s,s,s,s,s,6,s
30,Zip Code 11236,s,s,s,s,s,s,26,s
30,Zip Code 11237,s,s,s,s,s,s,38,s
30,Zip Code 11238,s,s,s,s,7,s,46,s
30,Zip Code 11239,s,s,s,s,s,s,13,s
30,Zip Code 11249,s,s,s,s,s,s,24,s
30,Zip Code 11339,s,s,s,s,s,s,s,s
30,Zip Code 11354,9,s,s,s,19,s,151,21
30,Zip Code 11355,s,s,s,s,57,8,157,26
30,Zip Code 11356,9,s,10,s,24,s,139,21
30,Zip Code 11357,12,s^,s,s,12,s,99,9
30,Zip Code 11358,11,s^,s,s,17,s,60,12
30,Zip Code 11360,s,s,s,s,s,s,37,6
30,Zip Code 11361,8,s,s,s,s,s,53,s
30,Zip Code 11362,s,s,s,s,s,s,41,7
30,Zip Code 11363,s,s,s,s,s,s,12,s
30,Zip Code 11364,s,s,s,s,9,s,66,12
30,Zip Code 11365,7,s,s,s,23,s,77,13
30,Zip Code 11366,s,s,s,s,8,s,28,s
30,Zip Code 11367,s,s,s,s,22,s,67,8
30,Zip Code 11368,197,116,253,108,996,279,"1,099",308
30,Zip Code 11369,259,230,343,329,353,311,384,142
30,Zip Code 11370,211,s^,192,s^,230,224,277,128
30,Zip Code 11372,526,428,608,555,679,637,603,166
30,Zip Code 11373,117,43,141,14,406,70,780,183
30,Zip Code 11374,14,s,s,s,54,14,128,32
30,Zip Code 11375,9,s,8,s,133,20,248,48
30,Zip Code 11377,543,450,446,330,429,291,755,298
30,Zip Code 11378,18,8,14,s,64,15,232,53
30,Zip Code 11379,8,s,s,s,22,s,199,45
30,Zip Code 11385,6,s,7,s,99,14,332,45
30,Zip Code 11411,s,s,s,s,15,s,40,s
30,Zip Code 11412,s,s,s,s,31,9,94,10
30,Zip Code 11413,s,s,s,s,27,s,102,13
30,Zip Code 11414,s,s,s,s,s,s,42,6
30,Zip Code 11415,s,s,s,s,28,s,45,8
30,Zip Code 11416,s,s,s,s,39,9,54,7
30,Zip Code 11417,s,s,s,s,30,s,70,13
30,Zip Code 11418,s,s,s,s,79,18,109,10
30,Zip Code 11419,s,s,s,s,45,8,76,14
30,Zip Code 11420,s,s,s,s,42,6,81,9
30,Zip Code 11421,s,s,s,s,90,18,113,11
30,Zip Code 11422,s,s,s,s,27,8,84,9
30,Zip Code 11423,s,s,s,s,7,s,72,9
30,Zip Code 11426,s,s,s,s,s,s,31,s
30,Zip Code 11427,s,s,s,s,6,s,32,s
30,Zip Code 11428,s,s,s,s,s,s,27,6
30,Zip Code 11429,s,s,s,s,11,s,48,6
30,Zip Code 11432,s,s,s,s,41,s,185,23
30,Zip Code 11433,s,s,s,s,37,s,115,9
30,Zip Code 11434,s,s,s,s,110,12,158,16
30,Zip Code 11435,s,s,s,s,70,15,169,19
30,Zip Code 11436,s,s,s,s,17,s,39,s
30,Zip Code 11691,s,s,s,s,13,s,77,6
30,Zip Code 11692,s,s,s,s,9,s,36,s
30,Zip Code 11693,s,s,s,s,s,s,17,s
30,Zip Code 11694,s,s,s,s,s,s,11,s
30,Zip Code 11697,s,s,s,s,s,s,s,s
30,Zip Code 11783,s,s,s,s,s,s,s,s
30,Zip Code Unknown,s,s,s,s,s,s,s,s
31,All Students,"3,995","3,920","4,247","4,198","4,045","3,950","19,577","5,402"
31,Home Language is (AMERICAN) SIGN LANGUAGE,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is ADANGME,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is AFRIKAANS,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is AKAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is ALBANIAN,N/A,N/A,N/A,N/A,30,s^,79,46
31,Home Language is AMHARIC,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is AMOY,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is ARABIC,N/A,N/A,N/A,N/A,98,s^,298,134
31,Home Language is ARMENIAN,N/A,N/A,N/A,N/A,s,s,6,s
31,Home Language is AZERBAIJANI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is BALUCHI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is BAMBARA,N/A,N/A,N/A,N/A,s,s,6,s
31,Home Language is BELORUSSIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is BENGALI,N/A,N/A,N/A,N/A,13,s^,751,s
31,Home Language is BIHARI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is BOSNIAN,N/A,N/A,N/A,N/A,s,s,8,s
31,Home Language is BULGARIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is BURMESE,N/A,N/A,N/A,N/A,s,s,10,s
31,Home Language is CANTONESE,N/A,N/A,N/A,N/A,45,39,460,89
31,Home Language is CATALAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is CHAM,N/A,N/A,N/A,N/A,s,s,s,s
31,"Home Language is CHINESE,ANY",N/A,N/A,N/A,N/A,98,91,"1,008",130
31,Home Language is CHINESE-DIALECT UNKNOWN/OTHER,N/A,N/A,N/A,N/A,s,s,50,s
31,Home Language is CHINESE/ANY-SPANISH,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is CZECH,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is DARI/FARSI/PERSIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is DUTCH,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is ENGLISH,N/A,N/A,N/A,N/A,"2,995","2,927","11,812","3,907"
31,Home Language is ESTONIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is EWE,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is FINNISH,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is FON,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is FRENCH,N/A,N/A,N/A,N/A,6,s^,74,s
31,Home Language is FRENCH-HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,14,s
31,Home Language is FRENCH-KHMER,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is FULANI,N/A,N/A,N/A,N/A,s,s,30,s
31,Home Language is GA,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is GEORGIAN,N/A,N/A,N/A,N/A,s,s,15,s
31,Home Language is GERMAN,N/A,N/A,N/A,N/A,s,s,8,s
31,Home Language is GREEK,N/A,N/A,N/A,N/A,s,s,14,s
31,Home Language is GUARANI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is GUJARATI,N/A,N/A,N/A,N/A,s,s,23,s
31,Home Language is HAITIAN CREOLE,N/A,N/A,N/A,N/A,s,s,58,s
31,Home Language is HAUSA,N/A,N/A,N/A,N/A,s,s,8,s
31,Home Language is HEBREW,N/A,N/A,N/A,N/A,s,s,20,s
31,Home Language is HINDI,N/A,N/A,N/A,N/A,s,s,27,s
31,Home Language is HUNGARIAN,N/A,N/A,N/A,N/A,s,s,8,s
31,Home Language is IBO,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is ILOCANO,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is INDONESIAN,N/A,N/A,N/A,N/A,s,s,13,s
31,Home Language is ITALIAN,N/A,N/A,N/A,N/A,7,s^,17,7
31,Home Language is JAPANESE,N/A,N/A,N/A,N/A,s,s,24,s
31,Home Language is KOREAN,N/A,N/A,N/A,N/A,7,s^,97,12
31,Home Language is KRIO,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is LITHUANIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is MACEDONIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is MALAYALAM,N/A,N/A,N/A,N/A,s,s,12,s^
31,Home Language is MANDARIN,N/A,N/A,N/A,N/A,81,s^,977,136
31,Home Language is MANDINGO,N/A,N/A,N/A,N/A,s,s,16,s
31,Home Language is MARATHI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is MONGOLIAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is MOSSI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is NEPALI,N/A,N/A,N/A,N/A,s,s,48,s
31,Home Language is NIGER-CONGO,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is PALAUAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is PASHTO,N/A,N/A,N/A,N/A,s,s,10,s
31,Home Language is PILIPINO,N/A,N/A,N/A,N/A,s,s,37,12
31,Home Language is POLISH,N/A,N/A,N/A,N/A,19,s^,90,33
31,Home Language is PORTUGUESE,N/A,N/A,N/A,N/A,s,s,20,s
31,Home Language is PUNJABI,N/A,N/A,N/A,N/A,s,s,56,s
31,Home Language is ROMANIAN,N/A,N/A,N/A,N/A,s,s,13,s
31,Home Language is RUSSIAN,N/A,N/A,N/A,N/A,99,s^,457,120
31,Home Language is RUSSIAN-YIDDISH,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SENECA,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SERBO-CROATIAN,N/A,N/A,N/A,N/A,s,s,10,s
31,Home Language is SETSWANA,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SINDHI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SINHALESE,N/A,N/A,N/A,N/A,8,s^,13,s^
31,Home Language is SLOVAK,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SONINKE,N/A,N/A,N/A,N/A,s,s,12,s
31,Home Language is SPANISH,N/A,N/A,N/A,N/A,445,s^,"2,467",621
31,Home Language is SUNDANESE,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is SWAHILI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TADZHIK,N/A,N/A,N/A,N/A,s,s,13,s
31,Home Language is TAMIL,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TELUGU,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is THAI,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TIBETAN,N/A,N/A,N/A,N/A,s,s,24,s
31,Home Language is TIGRE,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TONGA,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TURKISH,N/A,N/A,N/A,N/A,10,s^,19,6
31,Home Language is TURKMAN,N/A,N/A,N/A,N/A,s,s,s,s
31,Home Language is TWI,N/A,N/A,N/A,N/A,s,s,36,s
31,Home Language is UKRAINIAN,N/A,N/A,N/A,N/A,s,s,23,7
